,ConfirmedForeignNational,ConfirmedIndianNational,Cured,Date,Deaths,State/UnionTerritory
884,0.0,0.0,0.0,09/03/20,0.0,Madhya Pradesh
885,0.0,0.0,0.0,10/03/20,0.0,Madhya Pradesh
886,0.0,0.0,0.0,11/03/20,0.0,Madhya Pradesh
887,0.0,0.0,0.0,12/03/20,0.0,Madhya Pradesh
888,0.0,0.0,0.0,13/03/20,0.0,Madhya Pradesh
889,0.0,0.0,0.0,14/03/20,0.0,Madhya Pradesh
890,0.0,0.0,0.0,15/03/20,0.0,Madhya Pradesh
891,0.0,0.0,0.0,16/03/20,0.0,Madhya Pradesh
892,0.0,0.0,0.0,17/03/20,0.0,Madhya Pradesh
893,0.0,0.0,0.0,18/03/20,0.0,Madhya Pradesh
894,0.0,0.0,0.0,19/03/20,0.0,Madhya Pradesh
895,0.0,0.0,0.0,20/03/20,0.0,Madhya Pradesh
896,0.0,0.0,0.0,30/01/20,0.0,Maharashtra
897,0.0,0.0,0.0,31/01/20,0.0,Maharashtra
898,0.0,0.0,0.0,01/02/20,0.0,Maharashtra
899,0.0,0.0,0.0,02/02/20,0.0,Maharashtra
900,0.0,0.0,0.0,03/02/20,0.0,Maharashtra
901,0.0,0.0,0.0,04/02/20,0.0,Maharashtra
902,0.0,0.0,0.0,05/02/20,0.0,Maharashtra
903,0.0,0.0,0.0,06/02/20,0.0,Maharashtra
904,0.0,0.0,0.0,07/02/20,0.0,Maharashtra
905,0.0,0.0,0.0,08/02/20,0.0,Maharashtra
906,0.0,0.0,0.0,09/02/20,0.0,Maharashtra
907,0.0,0.0,0.0,10/02/20,0.0,Maharashtra
908,0.0,0.0,0.0,11/02/20,0.0,Maharashtra
909,0.0,0.0,0.0,12/02/20,0.0,Maharashtra
910,0.0,0.0,0.0,13/02/20,0.0,Maharashtra
911,0.0,0.0,0.0,14/02/20,0.0,Maharashtra
912,0.0,0.0,0.0,15/02/20,0.0,Maharashtra
913,0.0,0.0,0.0,16/02/20,0.0,Maharashtra
914,0.0,0.0,0.0,17/02/20,0.0,Maharashtra
915,0.0,0.0,0.0,18/02/20,0.0,Maharashtra
916,0.0,0.0,0.0,19/02/20,0.0,Maharashtra
917,0.0,0.0,0.0,20/02/20,0.0,Maharashtra
918,0.0,0.0,0.0,21/02/20,0.0,Maharashtra
919,0.0,0.0,0.0,22/02/20,0.0,Maharashtra
920,0.0,0.0,0.0,23/02/20,0.0,Maharashtra
921,0.0,0.0,0.0,24/02/20,0.0,Maharashtra
922,0.0,0.0,0.0,25/02/20,0.0,Maharashtra
923,0.0,0.0,0.0,26/02/20,0.0,Maharashtra
924,0.0,0.0,0.0,27/02/20,0.0,Maharashtra
925,0.0,0.0,0.0,28/02/20,0.0,Maharashtra
926,0.0,0.0,0.0,29/02/20,0.0,Maharashtra
927,0.0,0.0,0.0,01/03/20,0.0,Maharashtra
928,0.0,0.0,0.0,02/03/20,0.0,Maharashtra
929,0.0,0.0,0.0,03/03/20,0.0,Maharashtra
930,0.0,0.0,0.0,04/03/20,0.0,Maharashtra
931,0.0,0.0,0.0,05/03/20,0.0,Maharashtra
932,0.0,0.0,0.0,06/03/20,0.0,Maharashtra
933,0.0,0.0,0.0,07/03/20,0.0,Maharashtra
934,0.0,0.0,0.0,08/03/20,0.0,Maharashtra
935,0.0,0.0,0.0,30/01/20,0.0,Odisha
936,0.0,0.0,0.0,31/01/20,0.0,Odisha
937,0.0,0.0,0.0,01/02/20,0.0,Odisha
938,0.0,0.0,0.0,02/02/20,0.0,Odisha
939,0.0,0.0,0.0,03/02/20,0.0,Odisha
940,0.0,0.0,0.0,04/02/20,0.0,Odisha
941,0.0,0.0,0.0,05/02/20,0.0,Odisha
942,0.0,0.0,0.0,06/02/20,0.0,Odisha
943,0.0,0.0,0.0,07/02/20,0.0,Odisha
944,0.0,0.0,0.0,08/02/20,0.0,Odisha
945,0.0,0.0,0.0,09/02/20,0.0,Odisha
946,0.0,0.0,0.0,10/02/20,0.0,Odisha
947,0.0,0.0,0.0,11/02/20,0.0,Odisha
948,0.0,0.0,0.0,12/02/20,0.0,Odisha
949,0.0,0.0,0.0,13/02/20,0.0,Odisha
950,0.0,0.0,0.0,14/02/20,0.0,Odisha
951,0.0,0.0,0.0,15/02/20,0.0,Odisha
952,0.0,0.0,0.0,16/02/20,0.0,Odisha
953,0.0,0.0,0.0,17/02/20,0.0,Odisha
954,0.0,0.0,0.0,18/02/20,0.0,Odisha
955,0.0,0.0,0.0,19/02/20,0.0,Odisha
956,0.0,0.0,0.0,20/02/20,0.0,Odisha
957,0.0,0.0,0.0,21/02/20,0.0,Odisha
958,0.0,0.0,0.0,22/02/20,0.0,Odisha
959,0.0,0.0,0.0,23/02/20,0.0,Odisha
960,0.0,0.0,0.0,24/02/20,0.0,Odisha
961,0.0,0.0,0.0,25/02/20,0.0,Odisha
962,0.0,0.0,0.0,26/02/20,0.0,Odisha
963,0.0,0.0,0.0,27/02/20,0.0,Odisha
964,0.0,0.0,0.0,28/02/20,0.0,Odisha
965,0.0,0.0,0.0,29/02/20,0.0,Odisha
966,0.0,0.0,0.0,01/03/20,0.0,Odisha
967,0.0,0.0,0.0,02/03/20,0.0,Odisha
968,0.0,0.0,0.0,03/03/20,0.0,Odisha
969,0.0,0.0,0.0,04/03/20,0.0,Odisha
970,0.0,0.0,0.0,05/03/20,0.0,Odisha
971,0.0,0.0,0.0,06/03/20,0.0,Odisha
972,0.0,0.0,0.0,07/03/20,0.0,Odisha
973,0.0,0.0,0.0,08/03/20,0.0,Odisha
974,0.0,0.0,0.0,09/03/20,0.0,Odisha
975,0.0,0.0,0.0,10/03/20,0.0,Odisha
976,0.0,0.0,0.0,11/03/20,0.0,Odisha
977,0.0,0.0,0.0,12/03/20,0.0,Odisha
978,0.0,0.0,0.0,13/03/20,0.0,Odisha
979,0.0,0.0,0.0,14/03/20,0.0,Odisha
980,0.0,0.0,0.0,15/03/20,0.0,Odisha
981,0.0,0.0,0.0,30/01/20,0.0,Pondicherry
982,0.0,0.0,0.0,31/01/20,0.0,Pondicherry
983,0.0,0.0,0.0,01/02/20,0.0,Pondicherry
984,0.0,0.0,0.0,02/02/20,0.0,Pondicherry
985,0.0,0.0,0.0,03/02/20,0.0,Pondicherry
986,0.0,0.0,0.0,04/02/20,0.0,Pondicherry
987,0.0,0.0,0.0,05/02/20,0.0,Pondicherry
988,0.0,0.0,0.0,06/02/20,0.0,Pondicherry
989,0.0,0.0,0.0,07/02/20,0.0,Pondicherry
990,0.0,0.0,0.0,08/02/20,0.0,Pondicherry
991,0.0,0.0,0.0,09/02/20,0.0,Pondicherry
992,0.0,0.0,0.0,10/02/20,0.0,Pondicherry
993,0.0,0.0,0.0,11/02/20,0.0,Pondicherry
994,0.0,0.0,0.0,12/02/20,0.0,Pondicherry
995,0.0,0.0,0.0,13/02/20,0.0,Pondicherry
996,0.0,0.0,0.0,14/02/20,0.0,Pondicherry
997,0.0,0.0,0.0,15/02/20,0.0,Pondicherry
998,0.0,0.0,0.0,16/02/20,0.0,Pondicherry
999,0.0,0.0,0.0,17/02/20,0.0,Pondicherry
1000,0.0,0.0,0.0,18/02/20,0.0,Pondicherry
1001,0.0,0.0,0.0,19/02/20,0.0,Pondicherry
1002,0.0,0.0,0.0,20/02/20,0.0,Pondicherry
1003,0.0,0.0,0.0,21/02/20,0.0,Pondicherry
1004,0.0,0.0,0.0,22/02/20,0.0,Pondicherry
1005,0.0,0.0,0.0,23/02/20,0.0,Pondicherry
1006,0.0,0.0,0.0,24/02/20,0.0,Pondicherry
1007,0.0,0.0,0.0,25/02/20,0.0,Pondicherry
1008,0.0,0.0,0.0,26/02/20,0.0,Pondicherry
1009,0.0,0.0,0.0,27/02/20,0.0,Pondicherry
1010,0.0,0.0,0.0,28/02/20,0.0,Pondicherry
1011,0.0,0.0,0.0,29/02/20,0.0,Pondicherry
1012,0.0,0.0,0.0,01/03/20,0.0,Pondicherry
1013,0.0,0.0,0.0,02/03/20,0.0,Pondicherry
1014,0.0,0.0,0.0,03/03/20,0.0,Pondicherry
1015,0.0,0.0,0.0,04/03/20,0.0,Pondicherry
1016,0.0,0.0,0.0,05/03/20,0.0,Pondicherry
1017,0.0,0.0,0.0,06/03/20,0.0,Pondicherry
1018,0.0,0.0,0.0,07/03/20,0.0,Pondicherry
1019,0.0,0.0,0.0,08/03/20,0.0,Pondicherry
1020,0.0,0.0,0.0,09/03/20,0.0,Pondicherry
1021,0.0,0.0,0.0,10/03/20,0.0,Pondicherry
1022,0.0,0.0,0.0,11/03/20,0.0,Pondicherry
1023,0.0,0.0,0.0,12/03/20,0.0,Pondicherry
1024,0.0,0.0,0.0,13/03/20,0.0,Pondicherry
1025,0.0,0.0,0.0,14/03/20,0.0,Pondicherry
1026,0.0,0.0,0.0,15/03/20,0.0,Pondicherry
1027,0.0,0.0,0.0,16/03/20,0.0,Pondicherry
1028,0.0,0.0,0.0,17/03/20,0.0,Pondicherry
1029,0.0,0.0,0.0,30/01/20,0.0,Puducherry
1030,0.0,0.0,0.0,31/01/20,0.0,Puducherry
1031,0.0,0.0,0.0,01/02/20,0.0,Puducherry
1032,0.0,0.0,0.0,02/02/20,0.0,Puducherry
1033,0.0,0.0,0.0,03/02/20,0.0,Puducherry
1034,0.0,0.0,0.0,04/02/20,0.0,Puducherry
1035,0.0,0.0,0.0,05/02/20,0.0,Puducherry
1036,0.0,0.0,0.0,06/02/20,0.0,Puducherry
1037,0.0,0.0,0.0,07/02/20,0.0,Puducherry
1038,0.0,0.0,0.0,08/02/20,0.0,Puducherry
1039,0.0,0.0,0.0,09/02/20,0.0,Puducherry
1040,0.0,0.0,0.0,10/02/20,0.0,Puducherry
1041,0.0,0.0,0.0,11/02/20,0.0,Puducherry
1042,0.0,0.0,0.0,12/02/20,0.0,Puducherry
1043,0.0,0.0,0.0,13/02/20,0.0,Puducherry
1044,0.0,0.0,0.0,14/02/20,0.0,Puducherry
1045,0.0,0.0,0.0,15/02/20,0.0,Puducherry
1046,0.0,0.0,0.0,16/02/20,0.0,Puducherry
1047,0.0,0.0,0.0,17/02/20,0.0,Puducherry
1048,0.0,0.0,0.0,18/02/20,0.0,Puducherry
1049,0.0,0.0,0.0,19/02/20,0.0,Puducherry
1050,0.0,0.0,0.0,20/02/20,0.0,Puducherry
1051,0.0,0.0,0.0,21/02/20,0.0,Puducherry
1052,0.0,0.0,0.0,22/02/20,0.0,Puducherry
1053,0.0,0.0,0.0,23/02/20,0.0,Puducherry
1054,0.0,0.0,0.0,24/02/20,0.0,Puducherry
1055,0.0,0.0,0.0,25/02/20,0.0,Puducherry
1056,0.0,0.0,0.0,26/02/20,0.0,Puducherry
1057,0.0,0.0,0.0,27/02/20,0.0,Puducherry
1058,0.0,0.0,0.0,28/02/20,0.0,Puducherry
1059,0.0,0.0,0.0,29/02/20,0.0,Puducherry
1060,0.0,0.0,0.0,01/03/20,0.0,Puducherry
1061,0.0,0.0,0.0,02/03/20,0.0,Puducherry
1062,0.0,0.0,0.0,03/03/20,0.0,Puducherry
1063,0.0,0.0,0.0,04/03/20,0.0,Puducherry
1064,0.0,0.0,0.0,05/03/20,0.0,Puducherry
1065,0.0,0.0,0.0,06/03/20,0.0,Puducherry
1066,0.0,0.0,0.0,07/03/20,0.0,Puducherry
1067,0.0,0.0,0.0,08/03/20,0.0,Puducherry
1068,0.0,0.0,0.0,09/03/20,0.0,Puducherry
1069,0.0,0.0,0.0,10/03/20,0.0,Puducherry
1070,0.0,0.0,0.0,11/03/20,0.0,Puducherry
1071,0.0,0.0,0.0,12/03/20,0.0,Puducherry
1072,0.0,0.0,0.0,13/03/20,0.0,Puducherry
1073,0.0,0.0,0.0,14/03/20,0.0,Puducherry
1074,0.0,0.0,0.0,15/03/20,0.0,Puducherry
1075,0.0,0.0,0.0,16/03/20,0.0,Puducherry
1076,0.0,0.0,0.0,17/03/20,0.0,Puducherry
1077,0.0,0.0,0.0,18/03/20,0.0,Puducherry
1078,0.0,0.0,0.0,19/03/20,0.0,Puducherry
1079,0.0,0.0,0.0,30/01/20,0.0,Punjab
1080,0.0,0.0,0.0,31/01/20,0.0,Punjab
1081,0.0,0.0,0.0,01/02/20,0.0,Punjab
1082,0.0,0.0,0.0,02/02/20,0.0,Punjab
1083,0.0,0.0,0.0,03/02/20,0.0,Punjab
1084,0.0,0.0,0.0,04/02/20,0.0,Punjab
1085,0.0,0.0,0.0,05/02/20,0.0,Punjab
1086,0.0,0.0,0.0,06/02/20,0.0,Punjab
1087,0.0,0.0,0.0,07/02/20,0.0,Punjab
1088,0.0,0.0,0.0,08/02/20,0.0,Punjab
1089,0.0,0.0,0.0,09/02/20,0.0,Punjab
1090,0.0,0.0,0.0,10/02/20,0.0,Punjab
1091,0.0,0.0,0.0,11/02/20,0.0,Punjab
1092,0.0,0.0,0.0,12/02/20,0.0,Punjab
1093,0.0,0.0,0.0,13/02/20,0.0,Punjab
1094,0.0,0.0,0.0,14/02/20,0.0,Punjab
1095,0.0,0.0,0.0,15/02/20,0.0,Punjab
1096,0.0,0.0,0.0,16/02/20,0.0,Punjab
1097,0.0,0.0,0.0,17/02/20,0.0,Punjab
1098,0.0,0.0,0.0,18/02/20,0.0,Punjab
1099,0.0,0.0,0.0,19/02/20,0.0,Punjab
1100,0.0,0.0,0.0,20/02/20,0.0,Punjab
1101,0.0,0.0,0.0,21/02/20,0.0,Punjab
1102,0.0,0.0,0.0,22/02/20,0.0,Punjab
1103,0.0,0.0,0.0,23/02/20,0.0,Punjab
1104,0.0,0.0,0.0,24/02/20,0.0,Punjab
1105,0.0,0.0,0.0,25/02/20,0.0,Punjab
1106,0.0,0.0,0.0,26/02/20,0.0,Punjab
1107,0.0,0.0,0.0,27/02/20,0.0,Punjab
1108,0.0,0.0,0.0,28/02/20,0.0,Punjab
1109,0.0,0.0,0.0,29/02/20,0.0,Punjab
1110,0.0,0.0,0.0,01/03/20,0.0,Punjab
1111,0.0,0.0,0.0,02/03/20,0.0,Punjab
1112,0.0,0.0,0.0,03/03/20,0.0,Punjab
1113,0.0,0.0,0.0,04/03/20,0.0,Punjab
1114,0.0,0.0,0.0,05/03/20,0.0,Punjab
1115,0.0,0.0,0.0,06/03/20,0.0,Punjab
1116,0.0,0.0,0.0,07/03/20,0.0,Punjab
1117,0.0,0.0,0.0,08/03/20,0.0,Punjab
1118,0.0,0.0,0.0,30/01/20,0.0,Rajasthan
1119,0.0,0.0,0.0,31/01/20,0.0,Rajasthan
1120,0.0,0.0,0.0,01/02/20,0.0,Rajasthan
1121,0.0,0.0,0.0,02/02/20,0.0,Rajasthan
1122,0.0,0.0,0.0,03/02/20,0.0,Rajasthan
1123,0.0,0.0,0.0,04/02/20,0.0,Rajasthan
1124,0.0,0.0,0.0,05/02/20,0.0,Rajasthan
1125,0.0,0.0,0.0,06/02/20,0.0,Rajasthan
1126,0.0,0.0,0.0,07/02/20,0.0,Rajasthan
1127,0.0,0.0,0.0,08/02/20,0.0,Rajasthan
1128,0.0,0.0,0.0,09/02/20,0.0,Rajasthan
1129,0.0,0.0,0.0,10/02/20,0.0,Rajasthan
1130,0.0,0.0,0.0,11/02/20,0.0,Rajasthan
1131,0.0,0.0,0.0,12/02/20,0.0,Rajasthan
1132,0.0,0.0,0.0,13/02/20,0.0,Rajasthan
1133,0.0,0.0,0.0,14/02/20,0.0,Rajasthan
1134,0.0,0.0,0.0,15/02/20,0.0,Rajasthan
1135,0.0,0.0,0.0,16/02/20,0.0,Rajasthan
1136,0.0,0.0,0.0,17/02/20,0.0,Rajasthan
1137,0.0,0.0,0.0,18/02/20,0.0,Rajasthan
1138,0.0,0.0,0.0,19/02/20,0.0,Rajasthan
1139,0.0,0.0,0.0,20/02/20,0.0,Rajasthan
1140,0.0,0.0,0.0,21/02/20,0.0,Rajasthan
1141,0.0,0.0,0.0,22/02/20,0.0,Rajasthan
1142,0.0,0.0,0.0,23/02/20,0.0,Rajasthan
1143,0.0,0.0,0.0,24/02/20,0.0,Rajasthan
1144,0.0,0.0,0.0,25/02/20,0.0,Rajasthan
1145,0.0,0.0,0.0,26/02/20,0.0,Rajasthan
1146,0.0,0.0,0.0,27/02/20,0.0,Rajasthan
1147,0.0,0.0,0.0,28/02/20,0.0,Rajasthan
1148,0.0,0.0,0.0,29/02/20,0.0,Rajasthan
1149,0.0,0.0,0.0,01/03/20,0.0,Rajasthan
1150,0.0,0.0,0.0,02/03/20,0.0,Rajasthan
1151,0.0,0.0,0.0,30/01/20,0.0,Tamil Nadu
1152,0.0,0.0,0.0,31/01/20,0.0,Tamil Nadu
1153,0.0,0.0,0.0,01/02/20,0.0,Tamil Nadu
1154,0.0,0.0,0.0,02/02/20,0.0,Tamil Nadu
1155,0.0,0.0,0.0,03/02/20,0.0,Tamil Nadu
1156,0.0,0.0,0.0,04/02/20,0.0,Tamil Nadu
1157,0.0,0.0,0.0,05/02/20,0.0,Tamil Nadu
1158,0.0,0.0,0.0,06/02/20,0.0,Tamil Nadu
1159,0.0,0.0,0.0,07/02/20,0.0,Tamil Nadu
1160,0.0,0.0,0.0,08/02/20,0.0,Tamil Nadu
1161,0.0,0.0,0.0,09/02/20,0.0,Tamil Nadu
1162,0.0,0.0,0.0,10/02/20,0.0,Tamil Nadu
1163,0.0,0.0,0.0,11/02/20,0.0,Tamil Nadu
1164,0.0,0.0,0.0,12/02/20,0.0,Tamil Nadu
1165,0.0,0.0,0.0,13/02/20,0.0,Tamil Nadu
1166,0.0,0.0,0.0,14/02/20,0.0,Tamil Nadu
1167,0.0,0.0,0.0,15/02/20,0.0,Tamil Nadu
1168,0.0,0.0,0.0,16/02/20,0.0,Tamil Nadu
1169,0.0,0.0,0.0,17/02/20,0.0,Tamil Nadu
1170,0.0,0.0,0.0,18/02/20,0.0,Tamil Nadu
1171,0.0,0.0,0.0,19/02/20,0.0,Tamil Nadu
1172,0.0,0.0,0.0,20/02/20,0.0,Tamil Nadu
1173,0.0,0.0,0.0,21/02/20,0.0,Tamil Nadu
1174,0.0,0.0,0.0,22/02/20,0.0,Tamil Nadu
1175,0.0,0.0,0.0,23/02/20,0.0,Tamil Nadu
1176,0.0,0.0,0.0,24/02/20,0.0,Tamil Nadu
1177,0.0,0.0,0.0,25/02/20,0.0,Tamil Nadu
1178,0.0,0.0,0.0,26/02/20,0.0,Tamil Nadu
1179,0.0,0.0,0.0,27/02/20,0.0,Tamil Nadu
1180,0.0,0.0,0.0,28/02/20,0.0,Tamil Nadu
1181,0.0,0.0,0.0,29/02/20,0.0,Tamil Nadu
1182,0.0,0.0,0.0,01/03/20,0.0,Tamil Nadu
1183,0.0,0.0,0.0,02/03/20,0.0,Tamil Nadu
1184,0.0,0.0,0.0,03/03/20,0.0,Tamil Nadu
1185,0.0,0.0,0.0,04/03/20,0.0,Tamil Nadu
1186,0.0,0.0,0.0,05/03/20,0.0,Tamil Nadu
1187,0.0,0.0,0.0,06/03/20,0.0,Tamil Nadu
1188,0.0,0.0,0.0,30/01/20,0.0,Telengana
1189,0.0,0.0,0.0,31/01/20,0.0,Telengana
1190,0.0,0.0,0.0,01/02/20,0.0,Telengana
1191,0.0,0.0,0.0,02/02/20,0.0,Telengana
1192,0.0,0.0,0.0,03/02/20,0.0,Telengana
1193,0.0,0.0,0.0,04/02/20,0.0,Telengana
1194,0.0,0.0,0.0,05/02/20,0.0,Telengana
1195,0.0,0.0,0.0,06/02/20,0.0,Telengana
1196,0.0,0.0,0.0,07/02/20,0.0,Telengana
1197,0.0,0.0,0.0,08/02/20,0.0,Telengana
1198,0.0,0.0,0.0,09/02/20,0.0,Telengana
1199,0.0,0.0,0.0,10/02/20,0.0,Telengana
1200,0.0,0.0,0.0,11/02/20,0.0,Telengana
1201,0.0,0.0,0.0,12/02/20,0.0,Telengana
1202,0.0,0.0,0.0,13/02/20,0.0,Telengana
1203,0.0,0.0,0.0,14/02/20,0.0,Telengana
1204,0.0,0.0,0.0,15/02/20,0.0,Telengana
1205,0.0,0.0,0.0,16/02/20,0.0,Telengana
1206,0.0,0.0,0.0,17/02/20,0.0,Telengana
1207,0.0,0.0,0.0,18/02/20,0.0,Telengana
1208,0.0,0.0,0.0,19/02/20,0.0,Telengana
1209,0.0,0.0,0.0,20/02/20,0.0,Telengana
1210,0.0,0.0,0.0,21/02/20,0.0,Telengana
1211,0.0,0.0,0.0,22/02/20,0.0,Telengana
1212,0.0,0.0,0.0,23/02/20,0.0,Telengana
1213,0.0,0.0,0.0,24/02/20,0.0,Telengana
1214,0.0,0.0,0.0,25/02/20,0.0,Telengana
1215,0.0,0.0,0.0,26/02/20,0.0,Telengana
1216,0.0,0.0,0.0,27/02/20,0.0,Telengana
1217,0.0,0.0,0.0,28/02/20,0.0,Telengana
1218,0.0,0.0,0.0,29/02/20,0.0,Telengana
1219,0.0,0.0,0.0,01/03/20,0.0,Telengana
1220,0.0,0.0,0.0,30/01/20,0.0,Union Territory of Chandigarh
1221,0.0,0.0,0.0,31/01/20,0.0,Union Territory of Chandigarh
1222,0.0,0.0,0.0,01/02/20,0.0,Union Territory of Chandigarh
1223,0.0,0.0,0.0,02/02/20,0.0,Union Territory of Chandigarh
1224,0.0,0.0,0.0,03/02/20,0.0,Union Territory of Chandigarh
1225,0.0,0.0,0.0,04/02/20,0.0,Union Territory of Chandigarh
1226,0.0,0.0,0.0,05/02/20,0.0,Union Territory of Chandigarh
1227,0.0,0.0,0.0,06/02/20,0.0,Union Territory of Chandigarh
1228,0.0,0.0,0.0,07/02/20,0.0,Union Territory of Chandigarh
1229,0.0,0.0,0.0,08/02/20,0.0,Union Territory of Chandigarh
1230,0.0,0.0,0.0,09/02/20,0.0,Union Territory of Chandigarh
1231,0.0,0.0,0.0,10/02/20,0.0,Union Territory of Chandigarh
1232,0.0,0.0,0.0,11/02/20,0.0,Union Territory of Chandigarh
1233,0.0,0.0,0.0,12/02/20,0.0,Union Territory of Chandigarh
1234,0.0,0.0,0.0,13/02/20,0.0,Union Territory of Chandigarh
1235,0.0,0.0,0.0,14/02/20,0.0,Union Territory of Chandigarh
1236,0.0,0.0,0.0,15/02/20,0.0,Union Territory of Chandigarh
1237,0.0,0.0,0.0,16/02/20,0.0,Union Territory of Chandigarh
1238,0.0,0.0,0.0,17/02/20,0.0,Union Territory of Chandigarh
1239,0.0,0.0,0.0,18/02/20,0.0,Union Territory of Chandigarh
1240,0.0,0.0,0.0,19/02/20,0.0,Union Territory of Chandigarh
1241,0.0,0.0,0.0,20/02/20,0.0,Union Territory of Chandigarh
1242,0.0,0.0,0.0,21/02/20,0.0,Union Territory of Chandigarh
1243,0.0,0.0,0.0,22/02/20,0.0,Union Territory of Chandigarh
1244,0.0,0.0,0.0,23/02/20,0.0,Union Territory of Chandigarh
1245,0.0,0.0,0.0,24/02/20,0.0,Union Territory of Chandigarh
1246,0.0,0.0,0.0,25/02/20,0.0,Union Territory of Chandigarh
1247,0.0,0.0,0.0,26/02/20,0.0,Union Territory of Chandigarh
1248,0.0,0.0,0.0,27/02/20,0.0,Union Territory of Chandigarh
1249,0.0,0.0,0.0,28/02/20,0.0,Union Territory of Chandigarh
1250,0.0,0.0,0.0,29/02/20,0.0,Union Territory of Chandigarh
1251,0.0,0.0,0.0,01/03/20,0.0,Union Territory of Chandigarh
1252,0.0,0.0,0.0,02/03/20,0.0,Union Territory of Chandigarh
1253,0.0,0.0,0.0,03/03/20,0.0,Union Territory of Chandigarh
1254,0.0,0.0,0.0,04/03/20,0.0,Union Territory of Chandigarh
1255,0.0,0.0,0.0,05/03/20,0.0,Union Territory of Chandigarh
1256,0.0,0.0,0.0,06/03/20,0.0,Union Territory of Chandigarh
1257,0.0,0.0,0.0,07/03/20,0.0,Union Territory of Chandigarh
1258,0.0,0.0,0.0,08/03/20,0.0,Union Territory of Chandigarh
1259,0.0,0.0,0.0,09/03/20,0.0,Union Territory of Chandigarh
1260,0.0,0.0,0.0,10/03/20,0.0,Union Territory of Chandigarh
1261,0.0,0.0,0.0,11/03/20,0.0,Union Territory of Chandigarh
1262,0.0,0.0,0.0,12/03/20,0.0,Union Territory of Chandigarh
1263,0.0,0.0,0.0,13/03/20,0.0,Union Territory of Chandigarh
1264,0.0,0.0,0.0,14/03/20,0.0,Union Territory of Chandigarh
1265,0.0,0.0,0.0,15/03/20,0.0,Union Territory of Chandigarh
1266,0.0,0.0,0.0,16/03/20,0.0,Union Territory of Chandigarh
1267,0.0,0.0,0.0,17/03/20,0.0,Union Territory of Chandigarh
1268,0.0,0.0,0.0,18/03/20,0.0,Union Territory of Chandigarh
1269,0.0,0.0,0.0,30/01/20,0.0,Union Territory of Jammu and Kashmir
1270,0.0,0.0,0.0,31/01/20,0.0,Union Territory of Jammu and Kashmir
1271,0.0,0.0,0.0,01/02/20,0.0,Union Territory of Jammu and Kashmir
1272,0.0,0.0,0.0,02/02/20,0.0,Union Territory of Jammu and Kashmir
1273,0.0,0.0,0.0,03/02/20,0.0,Union Territory of Jammu and Kashmir
1274,0.0,0.0,0.0,04/02/20,0.0,Union Territory of Jammu and Kashmir
1275,0.0,0.0,0.0,05/02/20,0.0,Union Territory of Jammu and Kashmir
1276,0.0,0.0,0.0,06/02/20,0.0,Union Territory of Jammu and Kashmir
1277,0.0,0.0,0.0,07/02/20,0.0,Union Territory of Jammu and Kashmir
1278,0.0,0.0,0.0,08/02/20,0.0,Union Territory of Jammu and Kashmir
1279,0.0,0.0,0.0,09/02/20,0.0,Union Territory of Jammu and Kashmir
1280,0.0,0.0,0.0,10/02/20,0.0,Union Territory of Jammu and Kashmir
1281,0.0,0.0,0.0,11/02/20,0.0,Union Territory of Jammu and Kashmir
1282,0.0,0.0,0.0,12/02/20,0.0,Union Territory of Jammu and Kashmir
1283,0.0,0.0,0.0,13/02/20,0.0,Union Territory of Jammu and Kashmir
1284,0.0,0.0,0.0,14/02/20,0.0,Union Territory of Jammu and Kashmir
1285,0.0,0.0,0.0,15/02/20,0.0,Union Territory of Jammu and Kashmir
1286,0.0,0.0,0.0,16/02/20,0.0,Union Territory of Jammu and Kashmir
1287,0.0,0.0,0.0,17/02/20,0.0,Union Territory of Jammu and Kashmir
1288,0.0,0.0,0.0,18/02/20,0.0,Union Territory of Jammu and Kashmir
1289,0.0,0.0,0.0,19/02/20,0.0,Union Territory of Jammu and Kashmir
1290,0.0,0.0,0.0,20/02/20,0.0,Union Territory of Jammu and Kashmir
1291,0.0,0.0,0.0,21/02/20,0.0,Union Territory of Jammu and Kashmir
1292,0.0,0.0,0.0,22/02/20,0.0,Union Territory of Jammu and Kashmir
1293,0.0,0.0,0.0,23/02/20,0.0,Union Territory of Jammu and Kashmir
1294,0.0,0.0,0.0,24/02/20,0.0,Union Territory of Jammu and Kashmir
1295,0.0,0.0,0.0,25/02/20,0.0,Union Territory of Jammu and Kashmir
1296,0.0,0.0,0.0,26/02/20,0.0,Union Territory of Jammu and Kashmir
1297,0.0,0.0,0.0,27/02/20,0.0,Union Territory of Jammu and Kashmir
1298,0.0,0.0,0.0,28/02/20,0.0,Union Territory of Jammu and Kashmir
1299,0.0,0.0,0.0,29/02/20,0.0,Union Territory of Jammu and Kashmir
1300,0.0,0.0,0.0,01/03/20,0.0,Union Territory of Jammu and Kashmir
1301,0.0,0.0,0.0,02/03/20,0.0,Union Territory of Jammu and Kashmir
1302,0.0,0.0,0.0,03/03/20,0.0,Union Territory of Jammu and Kashmir
1303,0.0,0.0,0.0,04/03/20,0.0,Union Territory of Jammu and Kashmir
1304,0.0,0.0,0.0,05/03/20,0.0,Union Territory of Jammu and Kashmir
1305,0.0,0.0,0.0,06/03/20,0.0,Union Territory of Jammu and Kashmir
1306,0.0,0.0,0.0,07/03/20,0.0,Union Territory of Jammu and Kashmir
